,Date,,Message,Code,Parameter_From,Parameter_To
1409,2/5/18 10:01,3,Error Message: Stop before the waster eject is Cancel,70,0,
1410,2/5/18 10:01,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
1411,2/5/18 10:01,2,Button Change: CFM Teaching status is to ON,1806,1,
1412,2/5/18 10:02,3,Error Message: Wire overload is Occurred,27,1,
1413,2/5/18 10:02,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1414,2/5/18 10:02,3,Error Message: Defect detection: Side 2 seal miss-insert is Occurred,63,1,
1415,2/5/18 10:02,3,Error Message: Stop before the waster eject is Occurred,70,1,
1416,2/5/18 10:02,3,Error Message: Wire overload is Cancel,27,0,
1417,2/5/18 10:02,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1418,2/5/18 10:02,3,Error Message: Defect detection: Side 2 seal miss-insert is Cancel,63,0,
1419,2/5/18 10:02,3,Error Message: Stop before the waster eject is Cancel,70,0,
1420,2/5/18 10:02,3,Error Message: Stop before the waster eject is Occurred,70,1,
1421,2/5/18 10:02,3,Error Message: Stop before the waster eject is Cancel,70,0,
1422,2/5/18 10:02,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1423,2/5/18 10:02,3,Error Message: Defect detection: Side 2 seal miss-insert is Occurred,63,1,
1424,2/5/18 10:02,3,Error Message: Stop before the waster eject is Occurred,70,1,
1425,2/5/18 10:02,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1426,2/5/18 10:02,3,Error Message: Defect detection: Side 2 seal miss-insert is Cancel,63,0,
1427,2/5/18 10:02,3,Error Message: Stop before the waster eject is Cancel,70,0,
1428,2/5/18 10:02,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1429,2/5/18 10:02,3,Error Message: Defect detection: Side 2 seal miss-insert is Occurred,63,1,
1430,2/5/18 10:02,3,Error Message: Stop before the waster eject is Occurred,70,1,
1431,2/5/18 10:02,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1432,2/5/18 10:02,3,Error Message: Defect detection: Side 2 seal miss-insert is Cancel,63,0,
1433,2/5/18 10:02,3,Error Message: Stop before the waster eject is Cancel,70,0,
1434,2/5/18 10:02,2,Button Change: Chuck Open 2 is to ON,1802,1,
1435,2/5/18 10:03,2,Button Change: Chuck Open 2 is to OFF,1802,0,
1436,2/5/18 10:03,2,Button Change: CFM Teaching status is to OFF,1806,0,
1437,2/5/18 10:03,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1438,2/5/18 10:03,3,Error Message: Stop before the waster eject is Occurred,70,1,
1439,2/5/18 10:03,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1440,2/5/18 10:03,3,Error Message: Stop before the waster eject is Cancel,70,0,
1441,2/5/18 10:03,3,Error Message: Wire overload is Occurred,27,1,
1442,2/5/18 10:03,3,Error Message: Wire overload is Cancel,27,0,
1443,2/5/18 10:03,3,Error Message: Stop before the waster eject is Occurred,70,1,
1444,2/5/18 10:03,3,Error Message: Stop before the waster eject is Cancel,70,0,
1445,2/5/18 10:03,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1446,2/5/18 10:03,3,Error Message: Stop before the waster eject is Occurred,70,1,
1447,2/5/18 10:03,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1448,2/5/18 10:03,3,Error Message: Stop before the waster eject is Cancel,70,0,
1449,2/5/18 10:03,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1450,2/5/18 10:03,3,Error Message: Stop before the waster eject is Occurred,70,1,
1451,2/5/18 10:03,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1452,2/5/18 10:03,3,Error Message: Stop before the waster eject is Cancel,70,0,
1453,2/5/18 10:03,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1454,2/5/18 10:03,3,Error Message: Defect detection: Side 2 seal miss-insert is Occurred,63,1,
1455,2/5/18 10:03,3,Error Message: Stop before the waster eject is Occurred,70,1,
1456,2/5/18 10:03,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1457,2/5/18 10:03,3,Error Message: Defect detection: Side 2 seal miss-insert is Cancel,63,0,
1458,2/5/18 10:03,3,Error Message: Stop before the waster eject is Cancel,70,0,
1459,2/5/18 10:04,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1460,2/5/18 10:04,3,Error Message: Defect detection: Side 2 seal miss-insert is Occurred,63,1,
1461,2/5/18 10:04,3,Error Message: Stop before the waster eject is Occurred,70,1,
1462,2/5/18 10:04,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1463,2/5/18 10:04,3,Error Message: Defect detection: Side 2 seal miss-insert is Cancel,63,0,
1464,2/5/18 10:04,3,Error Message: Stop before the waster eject is Cancel,70,0,
1465,2/5/18 10:04,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1466,2/5/18 10:04,3,Error Message: Defect detection: Side 2 seal miss-insert is Occurred,63,1,
1467,2/5/18 10:04,3,Error Message: Stop before the waster eject is Occurred,70,1,
1468,2/5/18 10:04,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1469,2/5/18 10:04,3,Error Message: Defect detection: Side 2 seal miss-insert is Cancel,63,0,
1470,2/5/18 10:04,3,Error Message: Stop before the waster eject is Cancel,70,0,
1471,2/5/18 10:10,3,Error Message: Wire joint is Occurred,28,1,
1472,2/5/18 10:10,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1473,2/5/18 10:10,3,Error Message: Defect detection: Side 2 seal miss-insert is Occurred,63,1,
1474,2/5/18 10:10,3,Error Message: Stop before the waster eject is Occurred,70,1,
1475,2/5/18 10:10,3,Error Message: Wire joint is Cancel,28,0,
1476,2/5/18 10:10,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1477,2/5/18 10:10,3,Error Message: Defect detection: Side 2 seal miss-insert is Cancel,63,0,
1478,2/5/18 10:10,3,Error Message: Stop before the waster eject is Cancel,70,0,
1479,2/5/18 10:11,3,Error Message: Stop before the waster eject is Occurred,70,1,
1480,2/5/18 10:11,3,Error Message: Stop before the waster eject is Cancel,70,0,
1481,2/5/18 10:11,3,Error Message: Stop before the waster eject is Occurred,70,1,
1482,2/5/18 10:11,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
1483,2/5/18 10:11,3,Error Message: Stop before the waster eject is Cancel,70,0,
1484,2/5/18 10:11,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
1485,2/5/18 10:11,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1486,2/5/18 10:11,3,Error Message: Stop before the waster eject is Occurred,70,1,
1487,2/5/18 10:11,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1488,2/5/18 10:11,3,Error Message: Stop before the waster eject is Cancel,70,0,
1489,2/5/18 10:12,3,Error Message: Wire joint is Occurred,28,1,
1490,2/5/18 10:12,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1491,2/5/18 10:12,3,Error Message: Stop before the waster eject is Occurred,70,1,
1492,2/5/18 10:12,3,Error Message: Wire joint is Cancel,28,0,
1493,2/5/18 10:12,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1494,2/5/18 10:12,3,Error Message: Stop before the waster eject is Cancel,70,0,
1495,2/5/18 10:12,3,Error Message: Stop before the waster eject is Occurred,70,1,
1496,2/5/18 10:12,3,Error Message: Stop before the waster eject is Cancel,70,0,
1497,2/5/18 10:12,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1498,2/5/18 10:12,3,Error Message: Stop before the waster eject is Occurred,70,1,
1499,2/5/18 10:12,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1500,2/5/18 10:12,3,Error Message: Stop before the waster eject is Cancel,70,0,
1501,2/5/18 10:12,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1502,2/5/18 10:12,3,Error Message: Stop before the waster eject is Occurred,70,1,
1503,2/5/18 10:12,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1504,2/5/18 10:12,3,Error Message: Stop before the waster eject is Cancel,70,0,
1505,2/5/18 10:12,3,Error Message: Wire overload is Occurred,27,1,
1506,2/5/18 10:12,3,Error Message: Wire overload is Cancel,27,0,
1507,2/5/18 10:12,3,Error Message: Stop before the waster eject is Occurred,70,1,
1508,2/5/18 10:12,3,Error Message: Stop before the waster eject is Cancel,70,0,
1509,2/5/18 10:12,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1510,2/5/18 10:12,3,Error Message: Stop before the waster eject is Occurred,70,1,
1511,2/5/18 10:12,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1512,2/5/18 10:12,3,Error Message: Stop before the waster eject is Cancel,70,0,
1513,2/5/18 10:14,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1514,2/5/18 10:14,3,Error Message: Stop before the waster eject is Occurred,70,1,
1515,2/5/18 10:14,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1516,2/5/18 10:14,3,Error Message: Stop before the waster eject is Cancel,70,0,
1517,2/5/18 10:23,10,Bank Load: Bank change into 944,944,,
1518,2/5/18 10:23,2,Button Change: Crimp 1 Switch is to OFF,1281,0,
1519,2/5/18 10:23,2,Button Change: Crimp 2 Switch is to OFF,1282,0,
1520,2/5/18 10:23,2,Button Change: Detection status of crimp error 1 is to OFF,2575,0,
1521,2/5/18 10:23,2,Button Change: Detection status of no terminal 1 is to OFF,2577,0,
1522,2/5/18 10:23,2,Button Change: Detection status of terminal overload 1 is to OFF,2579,0,
1523,2/5/18 10:23,1,Work Data Change: Wire Length is from 1623 to 1615,257,1623,1615
1524,2/5/18 10:23,2,Button Change: Detection status of crimp error 2 is to OFF,2576,0,
1525,2/5/18 10:23,2,Button Change: Detection status of no terminal 2 is to OFF,2578,0,
1526,2/5/18 10:23,2,Button Change: Detection status of terminal overload 2 is to OFF,2580,0,
1527,2/5/18 10:23,1,Work Data Change: Strip Depth (Open length) is from 0.50 to 0.45,515,0.5,0.45
1528,2/5/18 10:23,1,Work Data Change: Strip Length 1 is from 4.2 to 3.2,513,4.2,3.2
1529,2/5/18 10:23,1,Work Data Change: Strip Length 2 is from 2.3 to 2.5,769,2.3,2.5
1530,2/5/18 10:23,1,Work Data Change: Crimp Position 1 is from 10.1 to 10.2,1025,10.1,10.2
1531,2/5/18 10:23,1,Work Data Change: Crimp Height 1 is from 1.24 to 0.70,1026,1.24,0.7
1532,2/5/18 10:23,1,Work Data Change: Crimp Position 2 is from 8.7 to 9.4,1281,8.7,9.4
1533,2/5/18 10:23,1,Work Data Change: Crimp Height 2 is from 0.85 to 0.83,1282,0.85,0.83
1534,2/5/18 10:23,1,Work Data Change: Seal 2 Insert Length is from 5.1 to 5.5,1793,5.1,5.5
1535,2/5/18 10:23,1,Work Data Change: Seal 2 Insert Back Length is from 0.8 to 0.0,1794,0.8,0
1536,2/5/18 10:23,1,Work Data Change: Seal 2 Insert Acceleration is from 500 to 100,1796,500,100
1537,2/5/18 10:23,1,Work Data Change: Wire Length Correction 3 is from 0.1 to 0.0,2563,0.1,0
1538,2/5/18 10:24,2,Button Change: Crimp 1 is to OFF,770,0,
1539,2/5/18 10:24,2,Button Change: Strip 1 is to OFF,769,0,
1540,2/5/18 10:24,2,Button Change: Detection status of strip error 1 is to OFF,2573,0,
1541,2/5/18 10:24,2,Button Change: Strip 1 is to ON,769,1,
1542,2/5/18 10:24,2,Button Change: Detection status of strip error 1 is to ON,2573,1,
1543,2/5/18 10:24,1,Work Data Change: Wire Length is from 1615 to 1512,257,1615,1512
1544,2/5/18 10:25,2,Button Change: Crimp 2 Switch is to ON,1282,1,
1545,2/5/18 10:25,2,Button Change: Detection status of crimp error 2 is to ON,2576,1,
1546,2/5/18 10:25,2,Button Change: Detection status of no terminal 2 is to ON,2578,1,
1547,2/5/18 10:25,2,Button Change: Detection status of terminal overload 2 is to ON,2580,1,
1548,2/5/18 10:25,2,Button Change: CFM Teaching status is to ON,1806,1,
1549,2/5/18 10:25,2,Button Change: NORMAL is to OFF,257,0,
1550,2/5/18 10:25,2,Button Change: SAMPLE is to ON,261,1,
1551,2/5/18 10:25,3,Error Message: Stop before the waster eject is Occurred,70,1,
1552,2/5/18 10:25,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
1553,2/5/18 10:25,3,Error Message: Stop before the waster eject is Cancel,70,0,
1554,2/5/18 10:25,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
1555,2/5/18 10:25,2,Button Change: NORMAL is to ON,257,1,
1556,2/5/18 10:25,2,Button Change: SAMPLE is to OFF,261,0,
1557,2/5/18 10:25,3,Error Message: Wire joint is Occurred,28,1,
1558,2/5/18 10:25,3,Error Message: Wire joint is Cancel,28,0,
1559,2/5/18 10:26,3,Error Message: Stop before the waster eject is Occurred,70,1,
1560,2/5/18 10:26,3,Error Message: Stop before the waster eject is Cancel,70,0,
1561,2/5/18 10:26,2,Button Change: NORMAL is to OFF,257,0,
1562,2/5/18 10:26,2,Button Change: SAMPLE is to ON,261,1,
1563,2/5/18 10:26,1,Work Data Change: Strip Depth (Open length) is from 0.45 to 0.30,515,0.45,0.3
1564,2/5/18 10:26,3,Error Message: Abnormal feed deflection is Occurred,32,1,
1565,2/5/18 10:26,3,Error Message: Abnormal feed deflection is Cancel,32,0,
1566,2/5/18 10:26,1,Work Data Change: Crimp Position 2 is from 9.4 to 10.0,1281,9.4,10
1567,2/5/18 10:26,1,Work Data Change: Seal 2 Insert Length is from 5.5 to 5.2,1793,5.5,5.2
1568,2/5/18 10:26,3,Error Message: Stop before the waster eject is Occurred,70,1,
1569,2/5/18 10:26,3,Error Message: Stop before the waster eject is Cancel,70,0,
1570,2/5/18 10:29,3,Error Message: Stop before the waster eject is Occurred,70,1,
1571,2/5/18 10:29,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
1572,2/5/18 10:29,3,Error Message: Stop before the waster eject is Cancel,70,0,
1573,2/5/18 10:29,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
1574,2/5/18 10:32,1,Work Data Change: Seal 2 Insert Length is from 5.2 to 5.5,1793,5.2,5.5
1575,2/5/18 10:32,1,Work Data Change: Crimp Position 2 is from 10.0 to 9.8,1281,10,9.8
1576,2/5/18 10:32,1,Work Data Change: Strip Length 2 is from 2.5 to 2.4,769,2.5,2.4
1577,2/5/18 10:32,2,Button Change: CFM Teaching status is to OFF,1806,0,
1578,2/5/18 10:33,2,Button Change: NORMAL is to ON,257,1,
1579,2/5/18 10:33,2,Button Change: SAMPLE is to OFF,261,0,
1580,2/5/18 10:34,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1581,2/5/18 10:34,3,Error Message: Stop before the waster eject is Occurred,70,1,
1582,2/5/18 10:34,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1583,2/5/18 10:34,3,Error Message: Stop before the waster eject is Cancel,70,0,
1584,2/5/18 10:34,2,Button Change: CFM Teaching status is to ON,1806,1,
1585,2/5/18 10:34,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
1586,2/5/18 10:34,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
1587,2/5/18 10:34,3,Error Message: Stop before the waster eject is Occurred,70,1,
1588,2/5/18 10:34,3,Error Message: Stop before the waster eject is Cancel,70,0,
1589,2/5/18 10:34,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
1590,2/5/18 10:34,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
1591,2/5/18 10:34,3,Error Message: Stop before the waster eject is Occurred,70,1,
1592,2/5/18 10:34,3,Error Message: Stop before the waster eject is Cancel,70,0,
1593,2/5/18 10:34,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
1594,2/5/18 10:35,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
1595,2/5/18 10:35,2,Button Change: Strip teaching status 1 is to ON,2053,1,
1596,2/5/18 10:35,2,Button Change: Strip teaching status 1 is to OFF,2053,0,
1597,2/5/18 10:35,3,Error Message: Stop before the waster eject is Occurred,70,1,
1598,2/5/18 10:35,3,Error Message: Stop before the waster eject is Cancel,70,0,
1599,2/5/18 10:35,3,Error Message: Eject the teaching wire. is Occurred,80,1,
1600,2/5/18 10:35,3,Error Message: Eject the teaching wire. is Cancel,80,0,
1601,2/5/18 10:35,2,Button Change: CFM Teaching status is to OFF,1806,0,
1602,2/5/18 10:35,3,Error Message: Stop before the waster eject is Occurred,70,1,
1603,2/5/18 10:35,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
1604,2/5/18 10:35,3,Error Message: Stop before the waster eject is Cancel,70,0,
1605,2/5/18 10:35,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
1606,2/5/18 10:35,2,Button Change: CFM Teaching status is to ON,1806,1,
1607,2/5/18 10:36,1,Work Data Change: Strip Length 1 is from 3.2 to 3.7,513,3.2,3.7
1608,2/5/18 10:36,2,Button Change: CFM Teaching status is to OFF,1806,0,
1609,2/5/18 10:36,1,Work Data Change: Strip Length 1 is from 3.7 to 3.8,513,3.7,3.8
1610,2/5/18 10:36,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1611,2/5/18 10:36,3,Error Message: Stop before the waster eject is Occurred,70,1,
1612,2/5/18 10:37,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1613,2/5/18 10:37,3,Error Message: Stop before the waster eject is Cancel,70,0,
1614,2/5/18 10:37,3,Error Message: Stop before the waster eject is Occurred,70,1,
1615,2/5/18 10:37,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
1616,2/5/18 10:37,3,Error Message: Stop before the waster eject is Cancel,70,0,
1617,2/5/18 10:37,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
1618,2/5/18 10:37,1,Work Data Change: Strip Length 2 is from 2.4 to 2.5,769,2.4,2.5
1619,2/5/18 10:37,3,Error Message: Defect detection: Side 2 miss-strip is Occurred,56,1,
1620,2/5/18 10:37,3,Error Message: Stop before the waster eject is Occurred,70,1,
1621,2/5/18 10:37,3,Error Message: Defect detection: Side 2 miss-strip is Cancel,56,0,
1622,2/5/18 10:37,3,Error Message: Stop before the waster eject is Cancel,70,0,
1623,2/5/18 10:37,2,Button Change: Strip teaching status 2 is to ON,2055,1,
1624,2/5/18 10:37,2,Button Change: Strip teaching status 2 is to OFF,2055,0,
1625,2/5/18 10:37,3,Error Message: Eject the teaching wire. is Occurred,80,1,
1626,2/5/18 10:37,3,Error Message: Eject the teaching wire. is Cancel,80,0,
1627,2/5/18 10:42,3,Error Message: Stop before the waster eject is Occurred,70,1,
1628,2/5/18 10:42,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
1629,2/5/18 10:42,3,Error Message: Stop before the waster eject is Cancel,70,0,
1630,2/5/18 10:42,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
1631,2/5/18 10:42,3,Error Message: Stop before the waster eject is Occurred,70,1,
