Date,Unknown,Message,Code,Parameter_from,Parameter_to
8/5/18 11:04,2,Button Change: Strip teaching status 2 is to ON,2055,1,
8/5/18 11:04,2,Button Change: Strip teaching status 2 is to OFF,2055,0,
8/5/18 11:04,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
8/5/18 11:04,3,Error Message: Eject the teaching wire. is Occurred,80,1,
8/5/18 11:04,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
8/5/18 11:04,3,Error Message: Eject the teaching wire. is Cancel,80,0,
8/5/18 11:04,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
8/5/18 11:04,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:04,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
8/5/18 11:04,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:04,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
8/5/18 11:04,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:04,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
8/5/18 11:04,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:04,2,Button Change: Strip teaching status 1 is to ON,2053,1,
8/5/18 11:04,2,Button Change: Strip teaching status 2 is to ON,2055,1,
8/5/18 11:04,2,Button Change: Strip teaching status 2 is to OFF,2055,0,
8/5/18 11:05,3,Error Message: Eject the teaching wire. is Occurred,80,1,
8/5/18 11:05,2,Button Change: Strip teaching status 1 is to OFF,2053,0,
8/5/18 11:05,3,Error Message: Eject the teaching wire. is Cancel,80,0,
8/5/18 11:05,3,Error Message: Eject the teaching wire. is Occurred,80,1,
8/5/18 11:05,3,Error Message: Eject the teaching wire. is Cancel,80,0,
8/5/18 11:05,1,Work Data Change: Crimp Height 2 is from 1.35 to 1.40,1282,1.35,1.4
8/5/18 11:05,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:05,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
8/5/18 11:05,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:05,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
8/5/18 11:06,1,Work Data Change: Crimp Height 2 is from 1.40 to 1.42,1282,1.4,1.42
8/5/18 11:06,2,Button Change: NORMAL is to ON,257,1,
8/5/18 11:06,2,Button Change: SAMPLE is to OFF,261,0,
8/5/18 11:07,1,Work Data Change: Wire Feed Speed 3 is from 5.0 to 3.0,2566,5,3
8/5/18 11:07,1,Work Data Change: Wire Feed Speed 2 is from 5.0 to 3.0,2565,5,3
8/5/18 11:07,1,Work Data Change: Wire Feed Speed 1 is from 5.0 to 3.0,2564,5,3
8/5/18 11:07,2,Button Change: CFM Teaching status is to OFF,1806,0,
8/5/18 11:07,1,Work Data Change: Strip Length 2 is from 4.3 to 4.2,769,4.3,4.2
8/5/18 11:14,2,Button Change: NORMAL is to OFF,257,0,
8/5/18 11:14,2,Button Change: EJECT is to ON,258,1,
8/5/18 11:15,3,Error Message: Feed roller is opened is Occurred,114,1,
8/5/18 11:15,2,Button Change: Wire Loaded is to OFF,1815,0,
8/5/18 11:18,10,Bank Load: Bank change into 1459,1459,,
8/5/18 11:18,2,Button Change: Crimp 2 Switch is to OFF,1282,0,
8/5/18 11:18,1,Work Data Change: Wire Length is from 1505 to 945,257,1505,945
8/5/18 11:18,1,Work Data Change: Strip Length 1 is from 10.0 to 4.2,513,10,4.2
8/5/18 11:18,2,Button Change: Detection status of crimp error 2 is to OFF,2576,0,
8/5/18 11:18,2,Button Change: Detection status of no terminal 2 is to OFF,2578,0,
8/5/18 11:18,2,Button Change: Detection status of terminal overload 2 is to OFF,2580,0,
8/5/18 11:18,1,Work Data Change: Strip Depth (Open length) is from 0.50 to 0.55,515,0.5,0.55
8/5/18 11:18,1,Work Data Change: Strip Length 2 is from 4.2 to 4.1,769,4.2,4.1
8/5/18 11:18,1,Work Data Change: Crimp Height 1 is from 0.47 to 1.50,1026,0.47,1.5
8/5/18 11:18,1,Work Data Change: Crimp Position 1 is from 10.8 to 10.0,1025,10.8,10
8/5/18 11:18,1,Work Data Change: Crimp Height 2 is from 1.42 to 1.38,1282,1.42,1.38
8/5/18 11:18,1,Work Data Change: Crimp Position 2 is from 7.7 to 7.5,1281,7.7,7.5
8/5/18 11:18,1,Work Data Change: Wire Length Correction 3 is from 0.3 to 0.5,2563,0.3,0.5
8/5/18 11:21,10,Bank Load: Bank change into 1410,1410,,
8/5/18 11:21,2,Button Change: Crimp 1 is to ON,770,1,
8/5/18 11:21,1,Work Data Change: Wire Length is from 945 to 950,257,945,950
8/5/18 11:21,1,Work Data Change: Strip Depth (Open length) is from 0.55 to 0.35,515,0.55,0.35
8/5/18 11:21,1,Work Data Change: Strip Length 1 is from 4.2 to 3.0,513,4.2,3
8/5/18 11:21,1,Work Data Change: Strip Length 2 is from 4.1 to 4.3,769,4.1,4.3
8/5/18 11:21,1,Work Data Change: Crimp Position 1 is from 10.0 to 11.1,1025,10,11.1
8/5/18 11:21,1,Work Data Change: Crimp Height 1 is from 1.50 to 1.00,1026,1.5,1
8/5/18 11:21,1,Work Data Change: Crimp Height 2 is from 1.38 to 1.27,1282,1.38,1.27
8/5/18 11:21,1,Work Data Change: Crimp Position 2 is from 7.5 to 7.4,1281,7.5,7.4
8/5/18 11:21,1,Work Data Change: Wire Feed Speed 3 is from 3.0 to 5.0,2566,3,5
8/5/18 11:21,2,Button Change: Wire Loaded is to ON,1815,1,
8/5/18 11:21,3,Error Message: Feed roller is opened is Cancel,114,0,
8/5/18 11:22,2,Button Change: SAMPLE is to ON,261,1,
8/5/18 11:22,2,Button Change: EJECT is to OFF,258,0,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
8/5/18 11:22,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
8/5/18 11:22,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
8/5/18 11:22,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:22,2,Button Change: Crimp 1 Switch is to ON,1281,1,
8/5/18 11:22,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
8/5/18 11:22,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
8/5/18 11:22,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
8/5/18 11:22,2,Button Change: Crimp 2 Switch is to ON,1282,1,
8/5/18 11:22,2,Button Change: Detection status of crimp error 2 is to ON,2576,1,
8/5/18 11:22,2,Button Change: Detection status of no terminal 2 is to ON,2578,1,
8/5/18 11:22,2,Button Change: Detection status of terminal overload 2 is to ON,2580,1,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
8/5/18 11:22,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
8/5/18 11:22,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
8/5/18 11:22,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
8/5/18 11:22,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
8/5/18 11:22,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:22,2,Button Change: CFM Teaching status is to ON,1806,1,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
8/5/18 11:22,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
8/5/18 11:22,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:22,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
8/5/18 11:22,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
8/5/18 11:22,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
8/5/18 11:22,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:22,2,Button Change: Strip teaching status 2 is to ON,2055,1,
8/5/18 11:22,2,Button Change: Strip teaching status 2 is to OFF,2055,0,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
8/5/18 11:22,3,Error Message: Eject the teaching wire. is Occurred,80,1,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
8/5/18 11:22,3,Error Message: Eject the teaching wire. is Cancel,80,0,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
8/5/18 11:22,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:22,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
8/5/18 11:22,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:23,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:23,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
8/5/18 11:23,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:23,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
8/5/18 11:23,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
8/5/18 11:23,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:23,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
8/5/18 11:23,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:23,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:23,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
8/5/18 11:23,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:23,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
8/5/18 11:23,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
8/5/18 11:23,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:23,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
8/5/18 11:23,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:23,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
8/5/18 11:23,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:23,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
8/5/18 11:23,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:23,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
8/5/18 11:23,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:23,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
8/5/18 11:23,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:24,2,Button Change: Strip teaching status 1 is to ON,2053,1,
8/5/18 11:24,2,Button Change: Strip teaching status 2 is to ON,2055,1,
8/5/18 11:24,2,Button Change: Strip teaching status 2 is to OFF,2055,0,
8/5/18 11:24,3,Error Message: Eject the teaching wire. is Occurred,80,1,
8/5/18 11:24,2,Button Change: Strip teaching status 1 is to OFF,2053,0,
8/5/18 11:24,3,Error Message: Eject the teaching wire. is Cancel,80,0,
8/5/18 11:24,3,Error Message: Eject the teaching wire. is Occurred,80,1,
8/5/18 11:24,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
8/5/18 11:24,3,Error Message: Eject the teaching wire. is Cancel,80,0,
8/5/18 11:24,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
8/5/18 11:24,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:24,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
8/5/18 11:24,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:24,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
8/5/18 11:24,2,Button Change: CFM Teaching status is to OFF,1806,0,
8/5/18 11:24,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:24,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
8/5/18 11:24,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:24,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
8/5/18 11:24,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:24,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
8/5/18 11:24,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:24,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
8/5/18 11:24,1,Work Data Change: Crimp Height 1 is from 1.00 to 0.72,1026,1,0.72
8/5/18 11:24,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:24,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:25,1,Work Data Change: Crimp Height 1 is from 0.72 to 0.63,1026,0.72,0.63
8/5/18 11:25,1,Work Data Change: Crimp Position 1 is from 11.1 to 11.2,1025,11.1,11.2
8/5/18 11:25,1,Work Data Change: Crimp Height 2 is from 1.27 to 1.34,1282,1.27,1.34
8/5/18 11:25,1,Work Data Change: Crimp Position 2 is from 7.4 to 7.5,1281,7.4,7.5
8/5/18 11:25,1,Work Data Change: Strip Length 1 is from 3.0 to 3.2,513,3,3.2
8/5/18 11:25,1,Work Data Change: Crimp Height 1 is from 0.63 to 0.60,1026,0.63,0.6
8/5/18 11:26,1,Work Data Change: Crimp Height 2 is from 1.34 to 1.37,1282,1.34,1.37
8/5/18 11:26,1,Work Data Change: Strip Length 1 is from 3.2 to 3.1,513,3.2,3.1
8/5/18 11:26,1,Work Data Change: Strip Length 2 is from 4.3 to 4.2,769,4.3,4.2
8/5/18 11:26,1,Work Data Change: Crimp Height 2 is from 1.37 to 1.38,1282,1.37,1.38
8/5/18 11:27,2,Button Change: CFM Teaching status is to ON,1806,1,
8/5/18 11:28,2,Button Change: NORMAL is to ON,257,1,
8/5/18 11:28,2,Button Change: SAMPLE is to OFF,261,0,
8/5/18 11:28,2,Button Change: CFM Teaching status is to OFF,1806,0,
8/5/18 11:29,1,Work Data Change: Crimp Position 2 is from 7.5 to 7.6,1281,7.5,7.6
8/5/18 11:29,1,Work Data Change: Strip Length 2 is from 4.2 to 4.3,769,4.2,4.3
8/5/18 11:29,1,Work Data Change: Wire Feed Speed 2 is from 3.0 to 5.0,2565,3,5
8/5/18 11:29,1,Work Data Change: Wire Feed Speed 1 is from 3.0 to 5.0,2564,3,5
8/5/18 11:30,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
8/5/18 11:30,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
8/5/18 11:31,1,Work Data Change: Strip Length 1 is from 3.1 to 3.2,513,3.1,3.2
8/5/18 11:32,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:32,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:45,2,Button Change: NORMAL is to OFF,257,0,
8/5/18 11:45,2,Button Change: EJECT is to ON,258,1,
8/5/18 11:45,2,Button Change: SAMPLE is to ON,261,1,
8/5/18 11:45,2,Button Change: EJECT is to OFF,258,0,
8/5/18 11:46,3,Error Message: Feed roller is opened is Occurred,114,1,
8/5/18 11:46,2,Button Change: Wire Loaded is to OFF,1815,0,
8/5/18 11:46,10,Bank Load: Bank change into 1410,1410,,
8/5/18 11:46,2,Button Change: Crimp 1 Switch is to OFF,1281,0,
8/5/18 11:46,2,Button Change: Crimp 2 Switch is to OFF,1282,0,
8/5/18 11:46,2,Button Change: Detection status of crimp error 1 is to OFF,2575,0,
8/5/18 11:46,2,Button Change: Detection status of no terminal 1 is to OFF,2577,0,
8/5/18 11:46,2,Button Change: Detection status of terminal overload 1 is to OFF,2579,0,
8/5/18 11:46,2,Button Change: Detection status of crimp error 2 is to OFF,2576,0,
8/5/18 11:46,2,Button Change: Detection status of no terminal 2 is to OFF,2578,0,
8/5/18 11:46,2,Button Change: Detection status of terminal overload 2 is to OFF,2580,0,
8/5/18 11:48,3,Error Message: Feed roller is opened is Cancel,114,0,
8/5/18 11:48,2,Button Change: Wire Loaded is to ON,1815,1,
8/5/18 11:49,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:49,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:49,2,Button Change: Crimp 1 Switch is to ON,1281,1,
8/5/18 11:49,2,Button Change: Crimp 2 Switch is to ON,1282,1,
8/5/18 11:49,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
8/5/18 11:49,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
8/5/18 11:49,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
8/5/18 11:49,2,Button Change: NORMAL is to ON,257,1,
8/5/18 11:49,2,Button Change: SAMPLE is to OFF,261,0,
8/5/18 11:49,2,Button Change: Detection status of crimp error 2 is to ON,2576,1,
8/5/18 11:49,2,Button Change: Detection status of no terminal 2 is to ON,2578,1,
8/5/18 11:49,2,Button Change: Detection status of terminal overload 2 is to ON,2580,1,
8/5/18 11:49,2,Button Change: NORMAL is to OFF,257,0,
8/5/18 11:49,2,Button Change: SAMPLE is to ON,261,1,
8/5/18 11:50,2,Button Change: NORMAL is to ON,257,1,
8/5/18 11:50,2,Button Change: SAMPLE is to OFF,261,0,
8/5/18 11:50,2,Button Change: NORMAL is to OFF,257,0,
8/5/18 11:50,2,Button Change: EJECT is to ON,258,1,
8/5/18 11:50,1,Work Data Change: Wire Length is from 950 to 975,257,950,975
8/5/18 11:50,2,Button Change: NORMAL is to ON,257,1,
8/5/18 11:50,2,Button Change: EJECT is to OFF,258,0,
8/5/18 11:54,3,Error Message: Feed roller is opened is Occurred,114,1,
8/5/18 11:54,2,Button Change: Wire Loaded is to OFF,1815,0,
8/5/18 11:54,2,Button Change: Wire Loaded is to ON,1815,1,
8/5/18 11:54,3,Error Message: Feed roller is opened is Cancel,114,0,
8/5/18 11:55,2,Button Change: NORMAL is to OFF,257,0,
8/5/18 11:55,2,Button Change: EJECT is to ON,258,1,
8/5/18 11:55,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:55,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 11:55,2,Button Change: NORMAL is to ON,257,1,
8/5/18 11:55,2,Button Change: EJECT is to OFF,258,0,
8/5/18 11:55,3,Error Message: Feed roller is opened is Occurred,114,1,
8/5/18 11:55,2,Button Change: Wire Loaded is to OFF,1815,0,
8/5/18 11:55,2,Button Change: Wire Loaded is to ON,1815,1,
8/5/18 11:55,3,Error Message: Feed roller is opened is Cancel,114,0,
8/5/18 11:56,3,Error Message: Stop before the waster eject is Occurred,70,1,
8/5/18 11:56,3,Error Message: Stop before the waster eject is Cancel,70,0,
8/5/18 12:10,1,Work Data Change: Wire Length is from 975 to 920,257,975,920
8/5/18 12:10,2,Button Change: NORMAL is to OFF,257,0,
8/5/18 12:10,2,Button Change: EJECT is to ON,258,1,
8/5/18 12:10,2,Button Change: SAMPLE is to ON,261,1,
8/5/18 12:10,2,Button Change: EJECT is to OFF,258,0,
8/5/18 12:10,2,Button Change: NORMAL is to ON,257,1,
8/5/18 12:10,2,Button Change: SAMPLE is to OFF,261,0,
8/5/18 12:18,3,Error Message: Feed roller is opened is Occurred,114,1,
8/5/18 12:18,2,Button Change: Wire Loaded is to OFF,1815,0,
8/5/18 12:19,10,Bank Load: Bank change into 1366,1366,,
8/5/18 12:19,1,Work Data Change: Wire Feed Speed 1 is from 5.0 to 3.0,2564,5,3
8/5/18 12:19,1,Work Data Change: Wire Feed Speed 2 is from 5.0 to 3.0,2565,5,3
8/5/18 12:19,2,Button Change: Crimp 1 Switch is to OFF,1281,0,
8/5/18 12:19,1,Work Data Change: Wire Length is from 920 to 890,257,920,890
8/5/18 12:19,2,Button Change: Crimp 2 Switch is to OFF,1282,0,
8/5/18 12:19,2,Button Change: Detection status of crimp error 1 is to OFF,2575,0,
8/5/18 12:19,2,Button Change: Detection status of no terminal 1 is to OFF,2577,0,
